,machine_index,earlier_operation_type,later_operation_type,long_to_short,short_to_long,same_type,same_mixture,type_change_time,width_l2s_minutes,width_s2l_minutes,delay_time
1717,3,EPU,염료,True,False,True,False,4.0,2.0,2.0,4.0
1718,3,EPU,염료,True,False,False,True,4.0,2.0,2.0,2.0
1719,3,EPU,염료,True,False,False,False,4.0,2.0,2.0,4.0
1720,3,EPU,염료,False,True,True,True,4.0,2.0,2.0,2.0
1721,3,EPU,염료,False,True,True,False,4.0,2.0,2.0,4.0
1722,3,EPU,염료,False,True,False,True,4.0,2.0,2.0,2.0
1723,3,EPU,염료,False,True,False,False,4.0,2.0,2.0,4.0
1724,3,EPU,염료,False,False,True,True,4.0,2.0,2.0,0.0
1725,3,EPU,염료,False,False,True,False,4.0,2.0,2.0,4.0
1726,3,EPU,염료,False,False,False,True,4.0,2.0,2.0,0.0
1727,3,EPU,염료,False,False,False,False,4.0,2.0,2.0,4.0
1728,3,EPU,안료,True,True,True,True,4.0,2.0,2.0,2.0
1729,3,EPU,안료,True,True,True,False,4.0,2.0,2.0,4.0
1730,3,EPU,안료,True,True,False,True,4.0,2.0,2.0,2.0
1731,3,EPU,안료,True,True,False,False,4.0,2.0,2.0,4.0
1732,3,EPU,안료,True,False,True,True,4.0,2.0,2.0,2.0
1733,3,EPU,안료,True,False,True,False,4.0,2.0,2.0,4.0
1734,3,EPU,안료,True,False,False,True,4.0,2.0,2.0,2.0
1735,3,EPU,안료,True,False,False,False,4.0,2.0,2.0,4.0
1736,3,EPU,안료,False,True,True,True,4.0,2.0,2.0,2.0
1737,3,EPU,안료,False,True,True,False,4.0,2.0,2.0,4.0
1738,3,EPU,안료,False,True,False,True,4.0,2.0,2.0,2.0
1739,3,EPU,안료,False,True,False,False,4.0,2.0,2.0,4.0
1740,3,EPU,안료,False,False,True,True,4.0,2.0,2.0,0.0
1741,3,EPU,안료,False,False,True,False,4.0,2.0,2.0,4.0
1742,3,EPU,안료,False,False,False,True,4.0,2.0,2.0,0.0
1743,3,EPU,안료,False,False,False,False,4.0,2.0,2.0,4.0
1744,3,EPU,투명,True,True,True,True,4.0,2.0,2.0,2.0
1745,3,EPU,투명,True,True,True,False,4.0,2.0,2.0,4.0
1746,3,EPU,투명,True,True,False,True,4.0,2.0,2.0,2.0
1747,3,EPU,투명,True,True,False,False,4.0,2.0,2.0,4.0
1748,3,EPU,투명,True,False,True,True,4.0,2.0,2.0,2.0
1749,3,EPU,투명,True,False,True,False,4.0,2.0,2.0,4.0
1750,3,EPU,투명,True,False,False,True,4.0,2.0,2.0,2.0
1751,3,EPU,투명,True,False,False,False,4.0,2.0,2.0,4.0
1752,3,EPU,투명,False,True,True,True,4.0,2.0,2.0,2.0
1753,3,EPU,투명,False,True,True,False,4.0,2.0,2.0,4.0
1754,3,EPU,투명,False,True,False,True,4.0,2.0,2.0,2.0
1755,3,EPU,투명,False,True,False,False,4.0,2.0,2.0,4.0
1756,3,EPU,투명,False,False,True,True,4.0,2.0,2.0,0.0
1757,3,EPU,투명,False,False,True,False,4.0,2.0,2.0,4.0
1758,3,EPU,투명,False,False,False,True,4.0,2.0,2.0,0.0
1759,3,EPU,투명,False,False,False,False,4.0,2.0,2.0,4.0
1760,3,EPU,후처리,True,True,True,True,4.0,2.0,2.0,2.0
1761,3,EPU,후처리,True,True,True,False,4.0,2.0,2.0,4.0
1762,3,EPU,후처리,True,True,False,True,4.0,2.0,2.0,2.0
1763,3,EPU,후처리,True,True,False,False,4.0,2.0,2.0,4.0
1764,3,EPU,후처리,True,False,True,True,4.0,2.0,2.0,2.0
1765,3,EPU,후처리,True,False,True,False,4.0,2.0,2.0,4.0
1766,3,EPU,후처리,True,False,False,True,4.0,2.0,2.0,2.0
1767,3,EPU,후처리,True,False,False,False,4.0,2.0,2.0,4.0
1768,3,EPU,후처리,False,True,True,True,4.0,2.0,2.0,2.0
1769,3,EPU,후처리,False,True,True,False,4.0,2.0,2.0,4.0
1770,3,EPU,후처리,False,True,False,True,4.0,2.0,2.0,2.0
1771,3,EPU,후처리,False,True,False,False,4.0,2.0,2.0,4.0
1772,3,EPU,후처리,False,False,True,True,4.0,2.0,2.0,0.0
1773,3,EPU,후처리,False,False,True,False,4.0,2.0,2.0,4.0
1774,3,EPU,후처리,False,False,False,True,4.0,2.0,2.0,0.0
1775,3,EPU,후처리,False,False,False,False,4.0,2.0,2.0,4.0
1776,3,EPU,인쇄,True,True,True,True,,2.0,2.0,2.0
1777,3,EPU,인쇄,True,True,True,False,,2.0,2.0,2.0
1778,3,EPU,인쇄,True,True,False,True,,2.0,2.0,2.0
1779,3,EPU,인쇄,True,True,False,False,,2.0,2.0,2.0
1780,3,EPU,인쇄,True,False,True,True,,2.0,2.0,2.0
1781,3,EPU,인쇄,True,False,True,False,,2.0,2.0,2.0
1782,3,EPU,인쇄,True,False,False,True,,2.0,2.0,2.0
1783,3,EPU,인쇄,True,False,False,False,,2.0,2.0,2.0
1784,3,EPU,인쇄,False,True,True,True,,2.0,2.0,2.0
1785,3,EPU,인쇄,False,True,True,False,,2.0,2.0,2.0
1786,3,EPU,인쇄,False,True,False,True,,2.0,2.0,2.0
1787,3,EPU,인쇄,False,True,False,False,,2.0,2.0,2.0
1788,3,EPU,인쇄,False,False,True,True,,2.0,2.0,0.0
1789,3,EPU,인쇄,False,False,True,False,,2.0,2.0,0.0
1790,3,EPU,인쇄,False,False,False,True,,2.0,2.0,0.0
1791,3,EPU,인쇄,False,False,False,False,,2.0,2.0,0.0
1792,3,염료,SR,True,True,True,True,4.0,2.0,2.0,2.0
1793,3,염료,SR,True,True,True,False,4.0,2.0,2.0,4.0
1794,3,염료,SR,True,True,False,True,4.0,2.0,2.0,2.0
1795,3,염료,SR,True,True,False,False,4.0,2.0,2.0,4.0
1796,3,염료,SR,True,False,True,True,4.0,2.0,2.0,2.0
1797,3,염료,SR,True,False,True,False,4.0,2.0,2.0,4.0
1798,3,염료,SR,True,False,False,True,4.0,2.0,2.0,2.0
1799,3,염료,SR,True,False,False,False,4.0,2.0,2.0,4.0
1800,3,염료,SR,False,True,True,True,4.0,2.0,2.0,2.0
1801,3,염료,SR,False,True,True,False,4.0,2.0,2.0,4.0
1802,3,염료,SR,False,True,False,True,4.0,2.0,2.0,2.0
1803,3,염료,SR,False,True,False,False,4.0,2.0,2.0,4.0
1804,3,염료,SR,False,False,True,True,4.0,2.0,2.0,0.0
1805,3,염료,SR,False,False,True,False,4.0,2.0,2.0,4.0
1806,3,염료,SR,False,False,False,True,4.0,2.0,2.0,0.0
1807,3,염료,SR,False,False,False,False,4.0,2.0,2.0,4.0
1808,3,염료,EPU,True,True,True,True,4.0,2.0,2.0,2.0
1809,3,염료,EPU,True,True,True,False,4.0,2.0,2.0,4.0
1810,3,염료,EPU,True,True,False,True,4.0,2.0,2.0,2.0
1811,3,염료,EPU,True,True,False,False,4.0,2.0,2.0,4.0
1812,3,염료,EPU,True,False,True,True,4.0,2.0,2.0,2.0
1813,3,염료,EPU,True,False,True,False,4.0,2.0,2.0,4.0
1814,3,염료,EPU,True,False,False,True,4.0,2.0,2.0,2.0
1815,3,염료,EPU,True,False,False,False,4.0,2.0,2.0,4.0
1816,3,염료,EPU,False,True,True,True,4.0,2.0,2.0,2.0
1817,3,염료,EPU,False,True,True,False,4.0,2.0,2.0,4.0
1818,3,염료,EPU,False,True,False,True,4.0,2.0,2.0,2.0
1819,3,염료,EPU,False,True,False,False,4.0,2.0,2.0,4.0
1820,3,염료,EPU,False,False,True,True,4.0,2.0,2.0,0.0
1821,3,염료,EPU,False,False,True,False,4.0,2.0,2.0,4.0
1822,3,염료,EPU,False,False,False,True,4.0,2.0,2.0,0.0
1823,3,염료,EPU,False,False,False,False,4.0,2.0,2.0,4.0
1824,3,염료,염료,True,True,True,True,4.0,2.0,2.0,2.0
1825,3,염료,염료,True,True,True,False,4.0,2.0,2.0,4.0
1826,3,염료,염료,True,True,False,True,4.0,2.0,2.0,2.0
1827,3,염료,염료,True,True,False,False,4.0,2.0,2.0,4.0
1828,3,염료,염료,True,False,True,True,4.0,2.0,2.0,2.0
1829,3,염료,염료,True,False,True,False,4.0,2.0,2.0,4.0
1830,3,염료,염료,True,False,False,True,4.0,2.0,2.0,2.0
1831,3,염료,염료,True,False,False,False,4.0,2.0,2.0,4.0
1832,3,염료,염료,False,True,True,True,4.0,2.0,2.0,2.0
1833,3,염료,염료,False,True,True,False,4.0,2.0,2.0,4.0
1834,3,염료,염료,False,True,False,True,4.0,2.0,2.0,2.0
1835,3,염료,염료,False,True,False,False,4.0,2.0,2.0,4.0
1836,3,염료,염료,False,False,True,True,4.0,2.0,2.0,0.0
1837,3,염료,염료,False,False,True,False,4.0,2.0,2.0,4.0
1838,3,염료,염료,False,False,False,True,4.0,2.0,2.0,0.0
1839,3,염료,염료,False,False,False,False,4.0,2.0,2.0,4.0
1840,3,염료,안료,True,True,True,True,4.0,2.0,2.0,2.0
1841,3,염료,안료,True,True,True,False,4.0,2.0,2.0,4.0
1842,3,염료,안료,True,True,False,True,4.0,2.0,2.0,2.0
1843,3,염료,안료,True,True,False,False,4.0,2.0,2.0,4.0
1844,3,염료,안료,True,False,True,True,4.0,2.0,2.0,2.0
1845,3,염료,안료,True,False,True,False,4.0,2.0,2.0,4.0
1846,3,염료,안료,True,False,False,True,4.0,2.0,2.0,2.0
1847,3,염료,안료,True,False,False,False,4.0,2.0,2.0,4.0
1848,3,염료,안료,False,True,True,True,4.0,2.0,2.0,2.0
1849,3,염료,안료,False,True,True,False,4.0,2.0,2.0,4.0
1850,3,염료,안료,False,True,False,True,4.0,2.0,2.0,2.0
1851,3,염료,안료,False,True,False,False,4.0,2.0,2.0,4.0
1852,3,염료,안료,False,False,True,True,4.0,2.0,2.0,0.0
1853,3,염료,안료,False,False,True,False,4.0,2.0,2.0,4.0
1854,3,염료,안료,False,False,False,True,4.0,2.0,2.0,0.0
1855,3,염료,안료,False,False,False,False,4.0,2.0,2.0,4.0
1856,3,염료,투명,True,True,True,True,4.0,2.0,2.0,2.0
1857,3,염료,투명,True,True,True,False,4.0,2.0,2.0,4.0
1858,3,염료,투명,True,True,False,True,4.0,2.0,2.0,2.0
1859,3,염료,투명,True,True,False,False,4.0,2.0,2.0,4.0
1860,3,염료,투명,True,False,True,True,4.0,2.0,2.0,2.0
1861,3,염료,투명,True,False,True,False,4.0,2.0,2.0,4.0
1862,3,염료,투명,True,False,False,True,4.0,2.0,2.0,2.0
1863,3,염료,투명,True,False,False,False,4.0,2.0,2.0,4.0
1864,3,염료,투명,False,True,True,True,4.0,2.0,2.0,2.0
1865,3,염료,투명,False,True,True,False,4.0,2.0,2.0,4.0
1866,3,염료,투명,False,True,False,True,4.0,2.0,2.0,2.0
1867,3,염료,투명,False,True,False,False,4.0,2.0,2.0,4.0
1868,3,염료,투명,False,False,True,True,4.0,2.0,2.0,0.0
1869,3,염료,투명,False,False,True,False,4.0,2.0,2.0,4.0
1870,3,염료,투명,False,False,False,True,4.0,2.0,2.0,0.0
1871,3,염료,투명,False,False,False,False,4.0,2.0,2.0,4.0
1872,3,염료,후처리,True,True,True,True,4.0,2.0,2.0,2.0
1873,3,염료,후처리,True,True,True,False,4.0,2.0,2.0,4.0
1874,3,염료,후처리,True,True,False,True,4.0,2.0,2.0,2.0
1875,3,염료,후처리,True,True,False,False,4.0,2.0,2.0,4.0
1876,3,염료,후처리,True,False,True,True,4.0,2.0,2.0,2.0
1877,3,염료,후처리,True,False,True,False,4.0,2.0,2.0,4.0
1878,3,염료,후처리,True,False,False,True,4.0,2.0,2.0,2.0
1879,3,염료,후처리,True,False,False,False,4.0,2.0,2.0,4.0
1880,3,염료,후처리,False,True,True,True,4.0,2.0,2.0,2.0
1881,3,염료,후처리,False,True,True,False,4.0,2.0,2.0,4.0
1882,3,염료,후처리,False,True,False,True,4.0,2.0,2.0,2.0
1883,3,염료,후처리,False,True,False,False,4.0,2.0,2.0,4.0
1884,3,염료,후처리,False,False,True,True,4.0,2.0,2.0,0.0
1885,3,염료,후처리,False,False,True,False,4.0,2.0,2.0,4.0
1886,3,염료,후처리,False,False,False,True,4.0,2.0,2.0,0.0
1887,3,염료,후처리,False,False,False,False,4.0,2.0,2.0,4.0
1888,3,염료,인쇄,True,True,True,True,,2.0,2.0,2.0
1889,3,염료,인쇄,True,True,True,False,,2.0,2.0,2.0
1890,3,염료,인쇄,True,True,False,True,,2.0,2.0,2.0
1891,3,염료,인쇄,True,True,False,False,,2.0,2.0,2.0
1892,3,염료,인쇄,True,False,True,True,,2.0,2.0,2.0
1893,3,염료,인쇄,True,False,True,False,,2.0,2.0,2.0
1894,3,염료,인쇄,True,False,False,True,,2.0,2.0,2.0
1895,3,염료,인쇄,True,False,False,False,,2.0,2.0,2.0
1896,3,염료,인쇄,False,True,True,True,,2.0,2.0,2.0
1897,3,염료,인쇄,False,True,True,False,,2.0,2.0,2.0
1898,3,염료,인쇄,False,True,False,True,,2.0,2.0,2.0
1899,3,염료,인쇄,False,True,False,False,,2.0,2.0,2.0
1900,3,염료,인쇄,False,False,True,True,,2.0,2.0,0.0
1901,3,염료,인쇄,False,False,True,False,,2.0,2.0,0.0
1902,3,염료,인쇄,False,False,False,True,,2.0,2.0,0.0
1903,3,염료,인쇄,False,False,False,False,,2.0,2.0,0.0
1904,3,안료,SR,True,True,True,True,4.0,2.0,2.0,2.0
1905,3,안료,SR,True,True,True,False,4.0,2.0,2.0,4.0
1906,3,안료,SR,True,True,False,True,4.0,2.0,2.0,2.0
1907,3,안료,SR,True,True,False,False,4.0,2.0,2.0,4.0
1908,3,안료,SR,True,False,True,True,4.0,2.0,2.0,2.0
1909,3,안료,SR,True,False,True,False,4.0,2.0,2.0,4.0
1910,3,안료,SR,True,False,False,True,4.0,2.0,2.0,2.0
1911,3,안료,SR,True,False,False,False,4.0,2.0,2.0,4.0
1912,3,안료,SR,False,True,True,True,4.0,2.0,2.0,2.0
1913,3,안료,SR,False,True,True,False,4.0,2.0,2.0,4.0
1914,3,안료,SR,False,True,False,True,4.0,2.0,2.0,2.0
1915,3,안료,SR,False,True,False,False,4.0,2.0,2.0,4.0
1916,3,안료,SR,False,False,True,True,4.0,2.0,2.0,0.0
1917,3,안료,SR,False,False,True,False,4.0,2.0,2.0,4.0
1918,3,안료,SR,False,False,False,True,4.0,2.0,2.0,0.0
1919,3,안료,SR,False,False,False,False,4.0,2.0,2.0,4.0
1920,3,안료,EPU,True,True,True,True,4.0,2.0,2.0,2.0
1921,3,안료,EPU,True,True,True,False,4.0,2.0,2.0,4.0
1922,3,안료,EPU,True,True,False,True,4.0,2.0,2.0,2.0
1923,3,안료,EPU,True,True,False,False,4.0,2.0,2.0,4.0
1924,3,안료,EPU,True,False,True,True,4.0,2.0,2.0,2.0
1925,3,안료,EPU,True,False,True,False,4.0,2.0,2.0,4.0
1926,3,안료,EPU,True,False,False,True,4.0,2.0,2.0,2.0
1927,3,안료,EPU,True,False,False,False,4.0,2.0,2.0,4.0
1928,3,안료,EPU,False,True,True,True,4.0,2.0,2.0,2.0
1929,3,안료,EPU,False,True,True,False,4.0,2.0,2.0,4.0
1930,3,안료,EPU,False,True,False,True,4.0,2.0,2.0,2.0
1931,3,안료,EPU,False,True,False,False,4.0,2.0,2.0,4.0
1932,3,안료,EPU,False,False,True,True,4.0,2.0,2.0,0.0
1933,3,안료,EPU,False,False,True,False,4.0,2.0,2.0,4.0
1934,3,안료,EPU,False,False,False,True,4.0,2.0,2.0,0.0
1935,3,안료,EPU,False,False,False,False,4.0,2.0,2.0,4.0
1936,3,안료,염료,True,True,True,True,4.0,2.0,2.0,2.0
1937,3,안료,염료,True,True,True,False,4.0,2.0,2.0,4.0
1938,3,안료,염료,True,True,False,True,4.0,2.0,2.0,2.0
1939,3,안료,염료,True,True,False,False,4.0,2.0,2.0,4.0
1940,3,안료,염료,True,False,True,True,4.0,2.0,2.0,2.0
1941,3,안료,염료,True,False,True,False,4.0,2.0,2.0,4.0
1942,3,안료,염료,True,False,False,True,4.0,2.0,2.0,2.0
1943,3,안료,염료,True,False,False,False,4.0,2.0,2.0,4.0
1944,3,안료,염료,False,True,True,True,4.0,2.0,2.0,2.0
1945,3,안료,염료,False,True,True,False,4.0,2.0,2.0,4.0
1946,3,안료,염료,False,True,False,True,4.0,2.0,2.0,2.0
1947,3,안료,염료,False,True,False,False,4.0,2.0,2.0,4.0
1948,3,안료,염료,False,False,True,True,4.0,2.0,2.0,0.0
1949,3,안료,염료,False,False,True,False,4.0,2.0,2.0,4.0
1950,3,안료,염료,False,False,False,True,4.0,2.0,2.0,0.0
1951,3,안료,염료,False,False,False,False,4.0,2.0,2.0,4.0
1952,3,안료,안료,True,True,True,True,4.0,2.0,2.0,2.0
1953,3,안료,안료,True,True,True,False,4.0,2.0,2.0,4.0
1954,3,안료,안료,True,True,False,True,4.0,2.0,2.0,2.0
1955,3,안료,안료,True,True,False,False,4.0,2.0,2.0,4.0
1956,3,안료,안료,True,False,True,True,4.0,2.0,2.0,2.0
1957,3,안료,안료,True,False,True,False,4.0,2.0,2.0,4.0
1958,3,안료,안료,True,False,False,True,4.0,2.0,2.0,2.0
1959,3,안료,안료,True,False,False,False,4.0,2.0,2.0,4.0
1960,3,안료,안료,False,True,True,True,4.0,2.0,2.0,2.0
1961,3,안료,안료,False,True,True,False,4.0,2.0,2.0,4.0
1962,3,안료,안료,False,True,False,True,4.0,2.0,2.0,2.0
1963,3,안료,안료,False,True,False,False,4.0,2.0,2.0,4.0
1964,3,안료,안료,False,False,True,True,4.0,2.0,2.0,0.0
1965,3,안료,안료,False,False,True,False,4.0,2.0,2.0,4.0
1966,3,안료,안료,False,False,False,True,4.0,2.0,2.0,0.0
1967,3,안료,안료,False,False,False,False,4.0,2.0,2.0,4.0
1968,3,안료,투명,True,True,True,True,4.0,2.0,2.0,2.0
1969,3,안료,투명,True,True,True,False,4.0,2.0,2.0,4.0
1970,3,안료,투명,True,True,False,True,4.0,2.0,2.0,2.0
1971,3,안료,투명,True,True,False,False,4.0,2.0,2.0,4.0
1972,3,안료,투명,True,False,True,True,4.0,2.0,2.0,2.0
1973,3,안료,투명,True,False,True,False,4.0,2.0,2.0,4.0
1974,3,안료,투명,True,False,False,True,4.0,2.0,2.0,2.0
1975,3,안료,투명,True,False,False,False,4.0,2.0,2.0,4.0
1976,3,안료,투명,False,True,True,True,4.0,2.0,2.0,2.0
1977,3,안료,투명,False,True,True,False,4.0,2.0,2.0,4.0
1978,3,안료,투명,False,True,False,True,4.0,2.0,2.0,2.0
1979,3,안료,투명,False,True,False,False,4.0,2.0,2.0,4.0
1980,3,안료,투명,False,False,True,True,4.0,2.0,2.0,0.0
1981,3,안료,투명,False,False,True,False,4.0,2.0,2.0,4.0
1982,3,안료,투명,False,False,False,True,4.0,2.0,2.0,0.0
1983,3,안료,투명,False,False,False,False,4.0,2.0,2.0,4.0
1984,3,안료,후처리,True,True,True,True,4.0,2.0,2.0,2.0
1985,3,안료,후처리,True,True,True,False,4.0,2.0,2.0,4.0
1986,3,안료,후처리,True,True,False,True,4.0,2.0,2.0,2.0
1987,3,안료,후처리,True,True,False,False,4.0,2.0,2.0,4.0
1988,3,안료,후처리,True,False,True,True,4.0,2.0,2.0,2.0
1989,3,안료,후처리,True,False,True,False,4.0,2.0,2.0,4.0
1990,3,안료,후처리,True,False,False,True,4.0,2.0,2.0,2.0
1991,3,안료,후처리,True,False,False,False,4.0,2.0,2.0,4.0
1992,3,안료,후처리,False,True,True,True,4.0,2.0,2.0,2.0
1993,3,안료,후처리,False,True,True,False,4.0,2.0,2.0,4.0
1994,3,안료,후처리,False,True,False,True,4.0,2.0,2.0,2.0
1995,3,안료,후처리,False,True,False,False,4.0,2.0,2.0,4.0
1996,3,안료,후처리,False,False,True,True,4.0,2.0,2.0,0.0
1997,3,안료,후처리,False,False,True,False,4.0,2.0,2.0,4.0
1998,3,안료,후처리,False,False,False,True,4.0,2.0,2.0,0.0
1999,3,안료,후처리,False,False,False,False,4.0,2.0,2.0,4.0
2000,3,안료,인쇄,True,True,True,True,,2.0,2.0,2.0
2001,3,안료,인쇄,True,True,True,False,,2.0,2.0,2.0
2002,3,안료,인쇄,True,True,False,True,,2.0,2.0,2.0
2003,3,안료,인쇄,True,True,False,False,,2.0,2.0,2.0
2004,3,안료,인쇄,True,False,True,True,,2.0,2.0,2.0
2005,3,안료,인쇄,True,False,True,False,,2.0,2.0,2.0
2006,3,안료,인쇄,True,False,False,True,,2.0,2.0,2.0
2007,3,안료,인쇄,True,False,False,False,,2.0,2.0,2.0
2008,3,안료,인쇄,False,True,True,True,,2.0,2.0,2.0
2009,3,안료,인쇄,False,True,True,False,,2.0,2.0,2.0
2010,3,안료,인쇄,False,True,False,True,,2.0,2.0,2.0
2011,3,안료,인쇄,False,True,False,False,,2.0,2.0,2.0
2012,3,안료,인쇄,False,False,True,True,,2.0,2.0,0.0
2013,3,안료,인쇄,False,False,True,False,,2.0,2.0,0.0
2014,3,안료,인쇄,False,False,False,True,,2.0,2.0,0.0
2015,3,안료,인쇄,False,False,False,False,,2.0,2.0,0.0
2016,3,투명,SR,True,True,True,True,4.0,2.0,2.0,2.0
2017,3,투명,SR,True,True,True,False,4.0,2.0,2.0,4.0
2018,3,투명,SR,True,True,False,True,4.0,2.0,2.0,2.0
2019,3,투명,SR,True,True,False,False,4.0,2.0,2.0,4.0
2020,3,투명,SR,True,False,True,True,4.0,2.0,2.0,2.0
2021,3,투명,SR,True,False,True,False,4.0,2.0,2.0,4.0
2022,3,투명,SR,True,False,False,True,4.0,2.0,2.0,2.0
2023,3,투명,SR,True,False,False,False,4.0,2.0,2.0,4.0
2024,3,투명,SR,False,True,True,True,4.0,2.0,2.0,2.0
2025,3,투명,SR,False,True,True,False,4.0,2.0,2.0,4.0
2026,3,투명,SR,False,True,False,True,4.0,2.0,2.0,2.0
2027,3,투명,SR,False,True,False,False,4.0,2.0,2.0,4.0
2028,3,투명,SR,False,False,True,True,4.0,2.0,2.0,0.0
2029,3,투명,SR,False,False,True,False,4.0,2.0,2.0,4.0
2030,3,투명,SR,False,False,False,True,4.0,2.0,2.0,0.0
2031,3,투명,SR,False,False,False,False,4.0,2.0,2.0,4.0
2032,3,투명,EPU,True,True,True,True,4.0,2.0,2.0,2.0
2033,3,투명,EPU,True,True,True,False,4.0,2.0,2.0,4.0
2034,3,투명,EPU,True,True,False,True,4.0,2.0,2.0,2.0
2035,3,투명,EPU,True,True,False,False,4.0,2.0,2.0,4.0
2036,3,투명,EPU,True,False,True,True,4.0,2.0,2.0,2.0
2037,3,투명,EPU,True,False,True,False,4.0,2.0,2.0,4.0
2038,3,투명,EPU,True,False,False,True,4.0,2.0,2.0,2.0
2039,3,투명,EPU,True,False,False,False,4.0,2.0,2.0,4.0
2040,3,투명,EPU,False,True,True,True,4.0,2.0,2.0,2.0
2041,3,투명,EPU,False,True,True,False,4.0,2.0,2.0,4.0
2042,3,투명,EPU,False,True,False,True,4.0,2.0,2.0,2.0
2043,3,투명,EPU,False,True,False,False,4.0,2.0,2.0,4.0
2044,3,투명,EPU,False,False,True,True,4.0,2.0,2.0,0.0
2045,3,투명,EPU,False,False,True,False,4.0,2.0,2.0,4.0
2046,3,투명,EPU,False,False,False,True,4.0,2.0,2.0,0.0
2047,3,투명,EPU,False,False,False,False,4.0,2.0,2.0,4.0
2048,3,투명,염료,True,True,True,True,4.0,2.0,2.0,2.0
2049,3,투명,염료,True,True,True,False,4.0,2.0,2.0,4.0
2050,3,투명,염료,True,True,False,True,4.0,2.0,2.0,2.0
2051,3,투명,염료,True,True,False,False,4.0,2.0,2.0,4.0
2052,3,투명,염료,True,False,True,True,4.0,2.0,2.0,2.0
2053,3,투명,염료,True,False,True,False,4.0,2.0,2.0,4.0
2054,3,투명,염료,True,False,False,True,4.0,2.0,2.0,2.0
2055,3,투명,염료,True,False,False,False,4.0,2.0,2.0,4.0
2056,3,투명,염료,False,True,True,True,4.0,2.0,2.0,2.0
2057,3,투명,염료,False,True,True,False,4.0,2.0,2.0,4.0
2058,3,투명,염료,False,True,False,True,4.0,2.0,2.0,2.0
2059,3,투명,염료,False,True,False,False,4.0,2.0,2.0,4.0
2060,3,투명,염료,False,False,True,True,4.0,2.0,2.0,0.0
2061,3,투명,염료,False,False,True,False,4.0,2.0,2.0,4.0
2062,3,투명,염료,False,False,False,True,4.0,2.0,2.0,0.0
2063,3,투명,염료,False,False,False,False,4.0,2.0,2.0,4.0
2064,3,투명,안료,True,True,True,True,4.0,2.0,2.0,2.0
2065,3,투명,안료,True,True,True,False,4.0,2.0,2.0,4.0
2066,3,투명,안료,True,True,False,True,4.0,2.0,2.0,2.0
2067,3,투명,안료,True,True,False,False,4.0,2.0,2.0,4.0
2068,3,투명,안료,True,False,True,True,4.0,2.0,2.0,2.0
2069,3,투명,안료,True,False,True,False,4.0,2.0,2.0,4.0
2070,3,투명,안료,True,False,False,True,4.0,2.0,2.0,2.0
2071,3,투명,안료,True,False,False,False,4.0,2.0,2.0,4.0
2072,3,투명,안료,False,True,True,True,4.0,2.0,2.0,2.0
2073,3,투명,안료,False,True,True,False,4.0,2.0,2.0,4.0
2074,3,투명,안료,False,True,False,True,4.0,2.0,2.0,2.0
2075,3,투명,안료,False,True,False,False,4.0,2.0,2.0,4.0
2076,3,투명,안료,False,False,True,True,4.0,2.0,2.0,0.0
2077,3,투명,안료,False,False,True,False,4.0,2.0,2.0,4.0
2078,3,투명,안료,False,False,False,True,4.0,2.0,2.0,0.0
2079,3,투명,안료,False,False,False,False,4.0,2.0,2.0,4.0
2080,3,투명,투명,True,True,True,True,4.0,2.0,2.0,2.0
2081,3,투명,투명,True,True,True,False,4.0,2.0,2.0,4.0
2082,3,투명,투명,True,True,False,True,4.0,2.0,2.0,2.0
2083,3,투명,투명,True,True,False,False,4.0,2.0,2.0,4.0
2084,3,투명,투명,True,False,True,True,4.0,2.0,2.0,2.0
2085,3,투명,투명,True,False,True,False,4.0,2.0,2.0,4.0
2086,3,투명,투명,True,False,False,True,4.0,2.0,2.0,2.0
2087,3,투명,투명,True,False,False,False,4.0,2.0,2.0,4.0
2088,3,투명,투명,False,True,True,True,4.0,2.0,2.0,2.0
2089,3,투명,투명,False,True,True,False,4.0,2.0,2.0,4.0
2090,3,투명,투명,False,True,False,True,4.0,2.0,2.0,2.0
2091,3,투명,투명,False,True,False,False,4.0,2.0,2.0,4.0
2092,3,투명,투명,False,False,True,True,4.0,2.0,2.0,0.0
2093,3,투명,투명,False,False,True,False,4.0,2.0,2.0,4.0
2094,3,투명,투명,False,False,False,True,4.0,2.0,2.0,0.0
2095,3,투명,투명,False,False,False,False,4.0,2.0,2.0,4.0
2096,3,투명,후처리,True,True,True,True,4.0,2.0,2.0,2.0
2097,3,투명,후처리,True,True,True,False,4.0,2.0,2.0,4.0
2098,3,투명,후처리,True,True,False,True,4.0,2.0,2.0,2.0
2099,3,투명,후처리,True,True,False,False,4.0,2.0,2.0,4.0
2100,3,투명,후처리,True,False,True,True,4.0,2.0,2.0,2.0
2101,3,투명,후처리,True,False,True,False,4.0,2.0,2.0,4.0
2102,3,투명,후처리,True,False,False,True,4.0,2.0,2.0,2.0
2103,3,투명,후처리,True,False,False,False,4.0,2.0,2.0,4.0
2104,3,투명,후처리,False,True,True,True,4.0,2.0,2.0,2.0
2105,3,투명,후처리,False,True,True,False,4.0,2.0,2.0,4.0
2106,3,투명,후처리,False,True,False,True,4.0,2.0,2.0,2.0
2107,3,투명,후처리,False,True,False,False,4.0,2.0,2.0,4.0
2108,3,투명,후처리,False,False,True,True,4.0,2.0,2.0,0.0
2109,3,투명,후처리,False,False,True,False,4.0,2.0,2.0,4.0
